inc_day,inc_dayhour,all_quantity_num,air_quantity_num,area_all_quantity_num,area_air_quantity_num,diff_all,diff_air
20230716,2023071623,1.092604E7,1310728.0,1.0929089E7,1308812.0,3049.0,-1916.0
20230716,2023071624,1.0988058E7,1318017.0,1.0999511E7,1319556.0,11453.0,1539.0
20230701,2023070107,142879.0,18831.0,138903.0,16538.0,-3976.0,-2293.0
20230723,2023072311,2077769.0,115223.0,2077394.0,114420.0,-375.0,-803.0
20230617,2023061710,2085662.0,218580.0,1966051.0,112781.0,-119611.0,-105799.0
20230615,2023061515,6424856.0,1084987.0,6177527.0,881010.0,-247329.0,-203977.0
20230612,2023061223,1.6049614E7,2779053.0,1.6041333E7,2762685.0,-8281.0,-16368.0
20230610,2023061014,4880080.0,557256.0,4880080.0,557256.0,0.0,0.0
20230731,2023073112,2940903.0,306724.0,2940903.0,306724.0,0.0,0.0
20230713,2023071309,701107.0,67204.0,614174.0,30890.0,-86933.0,-36314.0
20230614,2023061424,1.5933906E7,2939661.0,1.5959785E7,2945128.0,25879.0,5467.0
20230612,2023061212,3867986.0,576050.0,3685990.0,407664.0,-181996.0,-168386.0
20230724,2023072403,141625.0,12488.0,139784.0,11740.0,-1841.0,-748.0
20230718,2023071819,1.1200672E7,1694464.0,1.0934233E7,1468214.0,-266439.0,-226250.0
20230714,2023071414,4529151.0,583211.0,4434551.0,496557.0,-94600.0,-86654.0
20230712,2023071220,1.214178E7,1941862.0,1.2060477E7,1828827.0,-81303.0,-113035.0
20230629,2023062903,132571.0,16120.0,129110.0,14377.0,-3461.0,-1743.0
20230629,2023062912,3306873.0,472355.0,3281854.0,354837.0,-25019.0,-117518.0
20230624,2023062419,9644252.0,1327706.0,9708684.0,1255285.0,64432.0,-72421.0
20230620,2023062001,133391.0,14403.0,118299.0,11488.0,-15092.0,-2915.0
20230619,2023061906,422011.0,38849.0,422485.0,41091.0,474.0,2242.0
20230621,2023062120,1.4701437E7,2602526.0,1.4559232E7,2468200.0,-142205.0,-134326.0
20230608,2023060821,1.4731694E7,2462077.0,1.4731694E7,2462077.0,0.0,0.0
20230604,2023060418,1.042117E7,1172117.0,1.042117E7,1172117.0,0.0,0.0
20230725,2023072516,6326873.0,719682.0,6335469.0,720233.0,8596.0,551.0
20230722,2023072201,81655.0,6173.0,79530.0,5913.0,-2125.0,-260.0
20230723,2023072319,9119135.0,925265.0,9130851.0,926894.0,11716.0,1629.0
20230724,2023072421,1.3227466E7,2086583.0,1.3245126E7,2087849.0,17660.0,1266.0
20230716,2023071620,9991919.0,1162863.0,9918479.0,1108185.0,-73440.0,-54678.0
20230709,2023070905,135317.0,14933.0,132207.0,13907.0,-3110.0,-1026.0
20230627,2023062705,155059.0,22152.0,150532.0,20493.0,-4527.0,-1659.0
20230615,2023061514,5320805.0,891184.0,5143865.0,742031.0,-176940.0,-149153.0
20230609,2023060922,1.5366152E7,2525337.0,1.5366152E7,2525337.0,0.0,0.0
20230730,2023073014,3610538.0,348546.0,3610538.0,348546.0,0.0,0.0
20230721,2023072101,73686.0,6901.0,62763.0,5325.0,-10923.0,-1576.0
20230709,2023070908,205685.0,23613.0,193087.0,18001.0,-12598.0,-5612.0
20230704,2023070417,7967367.0,1133861.0,7829037.0,906611.0,-138330.0,-227250.0
20230627,2023062718,9746674.0,1644751.0,9516014.0,1329038.0,-230660.0,-315713.0
20230623,2023062318,8189439.0,1114239.0,8058061.0,960099.0,-131378.0,-154140.0
20230801,2023080113,3536049.0,412842.0,3536049.0,412842.0,0.0,0.0
20230721,2023072119,1.1079473E7,1657650.0,1.0958811E7,1470521.0,-120662.0,-187129.0
20230723,2023072320,9992498.0,1085670.0,1.000501E7,1087262.0,12512.0,1592.0
20230719,2023071915,5382101.0,716326.0,5256735.0,590829.0,-125366.0,-125497.0
20230717,2023071723,1.366352E7,2217212.0,1.3663324E7,2208795.0,-196.0,-8417.0
20230705,2023070521,1.324256E7,2213420.0,1.3202592E7,2159281.0,-39968.0,-54139.0
20230703,2023070319,1.1036395E7,1766625.0,1.0903136E7,1555082.0,-133259.0,-211543.0
20230626,2023062619,1.1436173E7,1969421.0,1.1231541E7,1717291.0,-204632.0,-252130.0
20230608,2023060801,92426.0,8493.0,92426.0,8493.0,0.0,0.0
20230608,2023060815,6154053.0,796277.0,6154053.0,796277.0,0.0,0.0
20230729,2023072917,6936853.0,671268.0,6936853.0,671268.0,0.0,0.0
20230710,2023071011,2388790.0,288223.0,2313767.0,151271.0,-75023.0,-136952.0
20230627,2023062709,726876.0,76553.0,635055.0,35264.0,-91821.0,-41289.0
20230619,2023061909,1118394.0,110109.0,1028850.0,60495.0,-89544.0,-49614.0
20230619,2023061924,2.0853435E7,3652184.0,2.0880532E7,3702425.0,27097.0,50241.0
20230608,2023060823,1.555245E7,2663002.0,1.555245E7,2663002.0,0.0,0.0
20230602,2023060203,577763.0,47956.0,577763.0,47956.0,0.0,0.0
20230611,2023061116,6542030.0,732050.0,6542030.0,732050.0,0.0,0.0
20230724,2023072419,1.1117482E7,1534853.0,1.1132625E7,1536071.0,15143.0,1218.0
20230731,2023073123,1.3133504E7,2115908.0,1.3133504E7,2115908.0,0.0,0.0
20230728,2023072823,1.2861422E7,2042349.0,1.2861422E7,2042349.0,0.0,0.0
20230727,2023072721,1.2581563E7,2093232.0,1.2581563E7,2093232.0,0.0,0.0
20230716,2023071606,145714.0,17258.0,142608.0,16198.0,-3106.0,-1060.0
20230711,2023071105,174685.0,16825.0,170234.0,15745.0,-4451.0,-1080.0
20230701,2023070110,1402296.0,131475.0,1375576.0,56551.0,-26720.0,-74924.0
20230630,2023063019,1.0995511E7,1710639.0,1.0961606E7,1543395.0,-33905.0,-167244.0
20230619,2023061903,300731.0,26635.0,296010.0,26914.0,-4721.0,279.0
20230616,2023061624,2.1719804E7,3533225.0,2.1747849E7,3593801.0,28045.0,60576.0
20230601,2023060105,920619.0,88208.0,920619.0,88208.0,0.0,0.0
20230730,2023073003,149172.0,26137.0,149172.0,26137.0,0.0,0.0
20230727,2023072701,73416.0,6230.0,71450.0,5526.0,-1966.0,-704.0
20230623,2023062316,5722536.0,738700.0,5615437.0,617392.0,-107099.0,-121308.0
20230621,2023062106,285472.0,37590.0,283553.0,41662.0,-1919.0,4072.0
20230613,2023061304,192371.0,22755.0,185334.0,19938.0,-7037.0,-2817.0
20230726,2023072604,153751.0,17875.0,151018.0,17167.0,-2733.0,-708.0
20230721,2023072124,1.3730534E7,2155973.0,1.3735903E7,2158735.0,5369.0,2762.0
20230719,2023071906,180951.0,18277.0,173949.0,16949.0,-7002.0,-1328.0
20230721,2023072115,5348944.0,685334.0,5259558.0,568270.0,-89386.0,-117064.0
20230715,2023071519,9978871.0,1257580.0,9829295.0,1121791.0,-149576.0,-135789.0
20230710,2023071009,696475.0,65435.0,638412.0,26510.0,-58063.0,-38925.0
20230705,2023070516,6628064.0,952915.0,6510083.0,789459.0,-117981.0,-163456.0
20230630,2023063008,206522.0,27354.0,196394.0,21760.0,-10128.0,-5594.0
20230626,2023062618,9762341.0,1610684.0,9536497.0,1291554.0,-225844.0,-319130.0
20230614,2023061410,1745597.0,207701.0,1588397.0,74370.0,-157200.0,-133331.0
20230619,2023061913,5714079.0,862411.0,5622526.0,735651.0,-91553.0,-126760.0
20230606,2023060602,162071.0,12714.0,162071.0,12714.0,0.0,0.0
20230725,2023072506,161502.0,16479.0,159102.0,15775.0,-2400.0,-704.0
20230726,2023072618,9158071.0,1170520.0,9168700.0,1170861.0,10629.0,341.0
20230724,2023072409,662093.0,26869.0,660409.0,25997.0,-1684.0,-872.0
20230719,2023071924,1.3730424E7,2248104.0,1.3740543E7,2248488.0,10119.0,384.0
20230715,2023071517,7274505.0,843688.0,7108209.0,701419.0,-166296.0,-142269.0
20230704,2023070406,145898.0,18406.0,144321.0,17263.0,-1577.0,-1143.0
